EAN,URL_1,URL_2,URL_3
778988465615,https://www.nejlevnejsihrackarna.cz/p/spin-master-bakugan-5-baleni-specialni-utok-s6-vice-druhu/,https://allegro.cz/nabidka/bakugan-3-0-mega-zabava-bojove-figurky-sada-14281240503?srsltid=AfmBOorC2GGqPjmHl-LzOhEhjRnANq1GRFGC-t9i2ZIwhpNvM7tbV6kW,https://www.benjaminci.cz/spin-master-bakugan-s6-specialni-utok-herni-set-bojovnik-5ks-s-doplnky2
778988465653,https://www.remauh.cz/bakugan-startovaci-sada-specialni-utok-s6-P/,https://www.sparkys.cz/spin-master-bakugan-startovaci-sada-specialni-utok-s6-vice-druhu/,https://www.bambule.cz/bakugan-startovaci-sada-specialni-utok-s6/
778988466643,https://www.dracik.cz/bakugan-battle-arena-62305/,https://www.bambule.cz/bakugan-velka-arena-pro-specialni-utok-s6/,https://www.alza.cz/hracky/bakugan-velka-arena-pro-specialni-utok-s6-d7853037.htm
778988009406,https://figurky-zviratka.heureka.cz/spin-master-batman-figurky-hrdinu-30-cm-joker/,https://www.legenio.cz/spin-master-batman-figurka-30cm-the-riddler/,https://figurky-zviratka.heureka.cz/spin-master-batman-hrdinu-30-cm-the-riddler/
681147017580,https://www.bscom.cz/interaktivni-hracka-bitzee-interaktivni-digitalni-zviratka-disney-681147017580_d2249904/,https://www.alza.cz/hracky/bitzee-interaktivni-digitalni-zviratka-disney-d12479633.htm,https://www.sparkys.cz/spin-master-bitzee-interaktivni-digitalni-zviratka-disney/
778988507858,https://www.sparkys.cz/spin-master-bitzee-interaktivni-digitalni-zviratka-magicals/,https://www.dracik.cz/e086069066/,https://www.alza.cz/bitzee-interaktivni-digitalni-zviratka-magicals-d12479634.htm
778988364383,https://www.alza.cz/hracky/gabbys-dollhouse-gabby-cesaci-panenka-d7611499.htm,https://www.k24.cz/product/821518/Spin_Master_Gabby_6060430.html?srsltid=AfmBOorQ0_8TfgYr3o6fMHsKGf2Ugpo7hHhS5MHZl5D6P0nh3FYugEmj,https://www.darekhned.cz/spin-master-gabinin-kouzelny-domek-gabby-cesaci-panenka-set-s-celenkou.html?srsltid=AfmBOoqiuN2MyLXBFTbfolMXnA5FseL2q4zTu54IHhQ4HeXh42TVd8W-
681147012394,https://www.sparkys.cz/spin-master-gabinin-kouzelny-domek-hraci-set-koleckove-brusle/,https://www.alza.cz/hracky/gabinin-kouzelny-domek-koleckove-brusle-d12497506.htm,https://www.mikifun.cz/spin-master-gabinin-kouzelny-domek-hraci-set-koleckove-brusle-110472cz569/
778988364369,https://www.bscom.cz/doplnek-ke-kostymu-gabinin-kouzelny-domek-hrajici-kocici-ouska-778988364369_d1951217/,https://pompo.cz/spin-master-gabby-s-dollhouse-hrajici-kocici-ouska_z48085/,https://www.bambule.cz/gabinin-kouzelny-domek-hrajici-kocici-ouska/
681147027183,https://www.sparkys.cz/spin-master-gabinin-kouzelny-domek-velky-dum-oslava/,https://www.bscom.cz/set-figurek-a-prislusenstvi-gabinin-kouzelny-domek-velky-dum-oslava-681147027183_d2164507/,https://www.toysshop.cz/pl/spin-master-gabinin-kouzelny-domek-velky-dum-oslava/?srsltid=AfmBOopCQBZtL9WmzFhGxfQ1nh56FxnUxIKmOsX4hNc7mN6fA8Chu5Fm
778988397602,https://www.bscom.cz/plysak-harry-potter-interaktivni-sova-hedvika-778988397602_d1940153/,https://www.bambule.cz/harry-potter-interaktivni-sova-hedvika/,https://www.dracik.cz/harry-potter-sova-hedwiga/
778988509906,https://www.bambule.cz/harry-potter-kouzelny-mluvici-dobby/,https://www.alza.cz/hracky/harry-potter-interaktivni-mluvici-dobby-d7759320.htm,https://www.remauh.cz/harry-potter-kouzelny-mluvici-dobby-P/
778988509890,https://www.3dtoys.cz/hracka/figurky/harry-potter/harry-potter-kouzelny-mluvici-dobby?srsltid=AfmBOoqr35TD78ezLa01GfYQHypOng-ah65dEttU-e6BZE1k-SDBWcda,https://allegro.cz/nabidka/harry-potter-interaktivni-zgredek-wizarding-world-mluvici-dobby-35-zvuku-14637890495?srsltid=AfmBOoqb01zdlMkpRdWMD0me-1A-RWCj4_C7xPxl7yORKyOEXQ6ihIG0,https://allegro.cz/nabidka/dobby-interaktivni-harry-potter-postava-zvukove-efekty-pohyblive-casti-15344322981?srsltid=AfmBOopcG5rO_PqiDvKgG8R2Pm715Z1Urm8s0sXRVZneffp7UdYFWEqz
778988504161,https://www.sparkys.cz/spin-master-hatchimals-crystal-flyer-letajici-panenka/,https://www.bscom.cz/figurka-hatchimals-crystal-flyer-letajici-panenka-778988504161_d2249301/,https://www.bambule.cz/hatchimals-crystal-flyer-letajici-panenka/
778988452615,https://www.bscom.cz/interaktivni-hracka-hatchimals-lihnouci-se-interaktivni-zviratko-dracek-778988452615_d2162932/,https://www.toysshop.cz/spin-master-hatchimals-lihnouci-se-interaktivni-zviratko-dracek/?srsltid=AfmBOorH8gwgNrOfchIVxV6-RCymIjufwQnEauvyQDWNdqAN8nyuaaZ4,https://www.bambule.cz/hatchimals-lihnouci-se-interaktivni-zviratko-dracek/
778988509142,https://www.sparkys.cz/spin-master-hatchimals-lihnouci-se-interaktivni-zviratko-jednorozec/,https://www.bambule.cz/hatchimals-lihnouci-se-interaktivni-zviratko-jednorozec/,https://www.dracik.cz/hatchimals-alive-tajemny-pufficorn/
778988124963,https://www.legenio.cz/kinetic-sand-kineticky-pisek-modry-227g-zakladni-krabice/,https://www.bambule.cz/kinetic-sand-zakladni-krabice-s-piskem-ruznych-barev-227g/,https://www.toysshop.cz/kinetic-sand-zakladni-krabice-s-piskem-ruznych-barev-227g/?srsltid=AfmBOoqX3I2MGbh-DK6XaDmDdq8S1IDMPVjDg1IrXySDAnQ-CVUDKtkt
778988404928,https://www.bscom.cz/kineticky-pisek-kinetic-sand-krabice-tekuteho-pisku-s-podlozkou-fialova-778988404928_d1994333/,https://www.bambule.cz/kinetic-sand-krabice-tekuteho-pisku-s-podlozkou-fialova/,https://modelovaci-hmoty.heureka.cz/kinetic-sand-krabice-tekuteho-pisku-s-podlozkou-modra/
778988404935,https://www.bscom.cz/kineticky-pisek-kinetic-sand-krabice-tekuteho-pisku-s-podlozkou-modra-778988404935_d1994334/,https://www.legenio.cz/spin-master-kinetic-sand-krabice-tekuteho-pisku-s-podlozkou-modra-p71110/,https://modelovaci-hmoty.heureka.cz/kinetic-sand-krabice-tekuteho-pisku-s-podlozkou-zelena/
681147012714,https://www.sparkys.cz/spin-master-kinetic-sand-kufrik-s-doplnky/,https://www.dracik.cz/kufrik-s-kinetickych-piskem/,https://www.legenio.cz/kinetic-sand-kufrik-s-doplnky-p75175/
